,Strain,Standard force,Test time,temp,"density, tex","density, g/cm^3",fiber type,"test speed, mm/min","polymer content, %","test speed, %/min"
0,1304.9036264419556,4510.949249267578,34.99999267578096,1.0,800,1.79,high strength,5,37.96491228070175,
0,1126.2590885162354,3918.0160217285156,29.04999023437267,1.0,800,1.79,high strength,5,37.96491228070175,
0,1000.6030797958374,3479.9905700683594,26.96998291015916,1.0,800,1.79,high strength,5,37.96491228070175,
0,1016.1017179489136,3385.9327697753906,26.34997802734506,1.0,800,1.79,high strength,5,37.96491228070175,
0,1235.373854637146,3676.1632690429688,31.88995605468517,1.0,800,1.79,high strength,5,37.96491228070175,
0,1243.0297136306763,3188.9031372070312,34.02001220703096,1.0,800,1.79,high strength,5,37.96491228070175,
0,782.1081280708313,2612.197540283203,24.33002929687791,1.0,800,1.79,high strength,5,36.857142857142854,
0,756.5320134162903,2515.7035217285156,19.830039062500873,1.0,800,1.79,high strength,5,40.53944978812134,
0,658.686637878418,2166.7623596191406,53.920007324219114,1.0,800,1.79,high strength,5,37.96491228070175,
0,1110.3742122650146,3770.23974609375,28.46998291015916,1.0,800,1.79,high strength,5,37.96491228070175,
0,835.038959980011,2845.7086486816406,24.039990234374272,1.0,800,1.79,high strength,5,37.96491228070175,
0,855.1232218742371,2906.7819213867188,25.060009765624272,1.0,800,1.79,high strength,5,37.19360568383659,
0,1046.8100309371948,1650.0032958984377,27.22003417968881,1.0,800,1.79,high strength,5,21.9,
1,1046.8100309371948,1650.0032958984377,27.22003417968881,1.0,800,1.79,high strength,5,21.9,
0,1042.0573949813843,3649.397187805176,27.84002929687631,1.0,800,1.79,high strength,5,30.5,
0,1045.758605003357,1561.5130661010744,26.41003662109506,1.0,800,1.79,high strength,5,21.7,
1,1045.758605003357,1561.5130661010744,26.41003662109506,1.0,800,1.79,high strength,5,21.7,
0,1048.3852624893188,3596.2685806274417,27.97999267578416,1.0,800,1.79,high strength,5,25.1,
0,1057.9051971435547,2784.143756103516,29.020031738280522,1.0,800,1.79,high strength,5,26.4,
0,906.4318537712097,3100.7743148803715,23.900036621093022,1.0,800,1.79,high strength,5,26.9,
0,632.5006484985352,2016.7622398376468,81.68995849609382,1.0,800,1.79,high strength,1,37.96846730421297,
0,825.9658813476562,2756.3899612426762,2.1199853515627183,1.0,800,1.79,high strength,100,40.74074074074074,
0,820.1072216033936,2740.7463073730473,122.23999999999978,1.0,800,1.79,high strength,1,43.08750296419255,
0,747.8751540184021,2464.8039978027346,34.67998535156221,1.0,800,1.79,high strength,5,47.57536041939712,
0,596.2492823600769,1877.477182006836,7.180034179687937,1.0,800,1.79,high strength,15,38.58751279426817,
0,1276.957392692566,4302.063264465332,5.240041503904649,1.0,800,1.79,high strength,50,36.675461741424805,
0,842.5936698913574,2805.046572875977,87.65998046874847,1.0,800,1.79,high strength,2,37.254901960784316,
0,899.9359607696533,3052.82074584961,24.040000000000873,1.0,800,1.79,high strength,7,37.904269081500644,
0,875.0488758087158,2880.253831481934,4.989980468750218,1.0,800,1.79,high strength,30,40.608760207869345,
0,878.4263730049133,2942.41929473877,20.459982910156214,1.0,800,1.79,high strength,10,60.08647929486113,
0,873.6587762832642,2966.1523086547854,40.059980468751746,1.0,800,1.79,high strength,5,39.96998499249625,
0,847.9977250099182,2816.6694458007814,30.15002685546824,1.0,800,1.79,high strength,7,38.144329896907216,
0,800.5463480949402,2699.7963973999026,24.599987792968022,1.0,800,1.79,high strength,7,46.46442114655365,
0,357.11708664894104,1119.1177043914797,51.24001464843968,1.0,800,1.79,high strength,3,40.32819492789657,
0,974.5092391967773,2460.4950622558595,5.089956054687718,1.0,800,1.79,high strength,30,22.254616132167143,
0,807.2044253349304,2681.036303710938,150.07996826171802,1.0,800,1.79,high strength,1,35.53585817888799,
0,670.5018877983093,2203.7458976745606,13.829987792968495,1.0,800,1.79,high strength,10,36.406995230524636,
0,858.3518266677856,2231.290473175049,150.2799804687511,1.0,800,1.79,high strength,1,32.3943661971831,
0,840.5088782310486,2707.8609024047855,11.009990234373618,1.0,800,1.79,high strength,15,36.541512427287145,
0,884.6480846405029,2947.2051193237307,16.459992675780995,1.0,800,1.79,high strength,10,32.641032837496496,
0,952.8781771659851,3251.372923278809,9.649943847656687,1.0,800,1.79,high strength,20,36.8421052631579,
0,521.8316912651062,1586.0494987487796,7.319987792969187,1.0,800,1.79,high strength,20,35.8974358974359,
0,935.9366297721863,3159.443138122559,2.3699951171875,1.0,800,1.79,high strength,100,41.93080087103799,
0,873.8812804222107,2888.7283081054693,12.059978027344187,1.0,800,1.79,high strength,15,35.205183585313165,
0,829.007089138031,2786.7701965332035,27.329968261718477,1.0,800,1.79,high strength,5,48.5751017784444,
0,439.311683177948,1363.227875518799,84.95002929687507,1.0,800,1.79,high strength,2,94.12052915237629,
0,780.0260186195374,2632.998883056641,13.210002441406687,1.0,800,1.79,high strength,10,39.3633148054573,
0,842.9026007652283,2766.309854125977,11.650004882812937,1.0,800,1.79,high strength,15,40.74074074074074,
0,912.8623604774475,3068.9150680541998,8.1199853515609,1.0,800,1.79,high strength,20,38.853503184713375,
0,400.61068534851074,1241.621307373047,75.18002929687646,1.0,800,1.79,high strength,2,40.26879044300647,
0,944.9262022972107,1899.3904518127445,17.449982910155995,1.0,800,1.79,high strength,10,33.37034980566352,
0,963.8059139251709,3145.442375183106,5.439992675780559,1.0,800,1.79,high strength,30,37.839937839937846,
0,897.0283269882202,3014.2238708496097,136.7400317382817,1.0,800,1.79,high strength,1,42.92508917954816,
0,754.0407180786133,2473.962944030762,5.479970703125218,1.0,800,1.79,high strength,30,43.38287331917905,
0,842.1131372451782,2702.850563049317,7.860036621095787,1.0,800,1.79,high strength,20,38.57179421551062,
0,948.294997215271,2266.438642883301,9.840007324219187,1.0,800,1.79,high strength,20,43.39622641509434,
0,803.5898804664612,2341.1056457519535,2.0900170898439683,1.0,800,1.79,high strength,100,41.16204952194165,
0,812.80118227005,2715.325608825684,24.440014648437682,1.0,800,1.79,high strength,5,34.80032599837001,
0,796.3321208953857,2396.4053817749027,125.30999755859375,1.0,800,1.79,high strength,1,42.62491035142243,
0,748.0332255363464,2461.289604187012,67.22996582031192,1.0,800,1.79,high strength,2,35.79454253611557,
0,924.5674014091492,3086.4837585449222,12.410014648437937,1.0,800,1.79,high strength,15,41.8745458948898,
0,718.7099456787109,2362.8453399658206,67.25999511718692,1.0,800,1.79,high strength,2,40.1943683030152,
0,919.4615483283997,1417.4343994140627,25.940014648437682,1.0,800,1.79,high strength,7,49.727691663175534,
0,778.4137725830078,2593.2149749755863,11.329997558592368,1.0,800,1.79,high strength,15,37.581274382314696,
0,870.7065582275391,2952.5025207519534,12.119975585937937,1.0,800,1.79,high strength,15,38.90020366598778,
0,717.3386812210083,2412.7195755004886,58.02997314453023,1.0,800,1.79,high strength,3,30.434782608695656,
0,825.4594802856445,3055.8344879150395,163.5800097656247,1.0,800,1.79,high strength,1,45.885005636978576,
0,811.1419081687927,2708.150968933106,64.28998291015887,1.0,800,1.79,high strength,2,45.933768866861904,
0,628.5276412963867,1946.1629966735843,41.359968261720496,1.0,800,1.79,high strength,3,30.915371329879093,
0,881.6460967063904,2973.1109008789067,93.97998779296904,1.0,800,1.79,high strength,2,51.060358890701465,
0,723.582923412323,2068.0043220520024,16.029999999999745,1.0,800,1.79,high strength,10,36.95823483057526,
0,756.3821077346802,2226.799221801758,106.0700463867197,1.0,800,1.79,high strength,1,44.80220791168353,
0,756.8308711051941,2420.1424926757813,24.310019531249964,1.0,800,1.79,high strength,7,39.698492462311556,
0,387.0990574359894,1188.4499549865725,53.68995605468808,1.0,800,1.79,high strength,3,43.88590133270984,
1,387.0990574359894,1188.4499549865725,53.68995605468808,1.0,800,1.79,high strength,3,43.88590133270984,
0,824.4913816452026,1691.1058868408204,15.509980468748836,1.0,800,1.79,high strength,10,37.72703684483653,
0,800.717294216156,2647.743385314942,10.930034179687937,1.0,800,1.79,high strength,15,41.81818181818182,
0,935.7312321662903,2003.349940490723,16.839997558596224,1.0,800,1.79,high strength,10,36.94167104571729,
0,953.6187648773193,3239.062030029297,3.84002685546875,1.0,800,1.79,high strength,50,37.92033109156751,
0,868.9782619476318,2932.21070098877,29.350039062499945,1.0,800,1.79,high strength,5,43.529411764705884,
0,822.6452469825745,1151.310787200928,66.75999511718692,1.0,800,1.79,high strength,2,36.254980079681275,
1,822.6452469825745,1151.310787200928,66.75999511718692,1.0,800,1.79,high strength,2,36.254980079681275,
0,961.4432454109192,3090.1887985229496,12.490021972655086,1.0,800,1.79,high strength,15,44.17306350314026,
0,879.1728019714355,2938.2007659912115,1.989990234375,1.0,800,1.79,high strength,100,45.70135746606335,
0,973.0810523033142,3285.9634933471684,2.2399804687502183,1.0,800,1.79,high strength,100,29.453262786596113,
0,879.6811103820801,3003.1707519531255,11.740021972655086,1.0,800,1.79,high strength,15,37.43482794577685,
0,988.8264536857605,1679.5960906982423,12.339997558596224,1.0,800,1.79,high strength,15,39.14807302231237,
0,380.4682195186615,1108.769881439209,17.820029296874964,1.0,800,1.79,high strength,10,31.25179031796047,
1,380.4682195186615,1108.769881439209,17.820029296874964,1.0,800,1.79,high strength,10,31.25179031796047,
0,858.6366772651672,2562.9879669189454,29.67999511718881,1.0,800,1.79,high strength,5,33.90250619664005,
0,941.630482673645,3172.0001235961918,24.620007324218022,1.0,800,1.79,high strength,7,36.20414673046252,
0,1034.4692468643188,3443.8148574829106,86.28004638671882,1.0,800,1.79,high strength,2,34.06593406593407,
0,869.488000869751,2875.4562622070316,157.7500537109372,1.0,800,1.79,high strength,1,37.581274382314696,
0,767.0793533325195,2499.788151550293,14.149995117189974,1.0,800,1.79,high strength,10,33.60995850622406,
0,917.9832935333252,3013.18023223877,12.749970703125655,1.0,800,1.79,high strength,15,46.006749156355454,
0,708.2317471504211,2357.4804748535157,29.57000976562631,1.0,800,1.79,high strength,5,35.53585817888799,
0,979.4980883598328,3294.405194091797,2.2100122070296493,1.0,800,1.79,high strength,100,42.88434079009995,
0,821.5042352676392,2716.7210418701175,36.48003417968721,1.0,800,1.79,high strength,5,37.238493723849366,
0,814.9343729019165,2655.804612731934,7.780009765621799,1.0,800,1.79,high strength,20,34.78260869565217,
0,926.2337684631348,2730.260211181641,35.24999267578187,1.0,800,1.79,high strength,5,47.46059544658494,
0,812.8488063812256,2741.371507263184,3.0599877929689683,1.0,800,1.79,high strength,50,22.254616132167143,
0,373.95644187927246,1180.3708374023438,57.50996337890683,1.0,800,1.79,high strength,3,34.02968664101155,
1,373.95644187927246,1180.3708374023438,57.50996337890683,1.0,800,1.79,high strength,3,34.02968664101155,
0,912.3885035514832,3041.5794387817386,11.230021972656687,1.0,800,1.79,high strength,15,44.17306350314026,
0,870.6141114234924,1749.5316223144534,5.540029296875218,1.0,800,1.79,high strength,30,33.277731442869054,
0,744.9969053268433,2507.623771667481,98.85997314453198,1.0,800,1.79,high strength,1,44.64944649446495,
0,934.7675442695618,3053.4759902954106,11.439973144530086,1.0,800,1.79,high strength,15,36.85872138910813,
0,931.1726689338684,3160.19616394043,16.760041503905086,1.0,800,1.79,high strength,10,36.254980079681275,
0,774.9109268188477,1458.3785736083987,22.599997558594623,1.0,800,1.79,high strength,7,41.44913393510612,
0,1098.992943763733,3796.3729690551763,13.959992675783724,1.0,800,1.79,high strength,15,48.91443167305236,
0,943.6460137367249,3101.7005065917974,17.290000000000873,1.0,800,1.79,high strength,10,44.250871080139376,
0,1040.4895544052124,3592.0282012939456,40.31999023437311,1.0,800,1.79,high strength,5,37.27130162049138,
0,856.8573594093323,2777.021830749512,2.0999755859375,1.0,800,1.79,high strength,100,36.675461741424805,
0,720.6465005874634,2378.790531921387,5.260000000000218,1.0,800,1.79,high strength,30,35.7429718875502,
0,848.063051700592,2806.209024047852,22.430014648438373,1.0,800,1.79,high strength,7,37.254901960784316,
0,818.7620639801025,2706.66540222168,113.3899829101556,1.0,800,1.79,high strength,1,48.453608247422686,
0,826.3870477676392,2753.770349121094,15.599997558594623,1.0,800,1.79,high strength,10,33.5180055401662,
0,886.2760663032532,3016.030914306641,56.21998535156308,1.0,800,1.79,high strength,3,40.50570153693604,
0,934.7240924835205,3064.5897445678715,166.57005126953118,1.0,800,1.79,high strength,1,36.3395225464191,
0,921.8477606773376,2705.6807601928713,5.589956054687718,1.0,800,1.79,high strength,30,32.375316990701606,
0,954.0748596191406,3053.8867813110355,11.839997558596224,1.0,800,1.79,high strength,15,43.23557237464522,
0,970.954418182373,3336.1348968505863,5.970021972655559,1.0,800,1.79,high strength,30,41.3059427732942,
0,770.8614468574524,2534.4049423217775,69.33000244140749,1.0,800,1.79,high strength,2,34.138309549945106,
0,1065.8760070800781,3620.0663269042975,77.79000488281235,1.0,800,1.79,high strength,3,42.432237946749815,
0,805.3702116012573,2688.851712036133,86.16999023437529,1.0,800,1.79,high strength,2,32.27990970654628,
0,968.3464765548706,3260.1197128295903,38.79003173828187,1.0,800,1.79,high strength,5,41.81818181818182,
0,890.6365036964417,2929.5594055175784,8.829997558594187,1.0,800,1.79,high strength,100,35.62231759656653,
0,702.4787664413452,2322.7639907836915,74.10001220702907,1.0,800,1.79,high strength,2,32.60320134793598,
0,1133.6923837661743,2168.235417938233,7.329997558592368,1.0,800,1.79,high strength,30,43.35614821807883,
0,807.3251247406006,2634.9452239990237,52.340051269529795,1.0,800,1.79,high strength,3,43.35614821807883,
0,673.1225848197937,2203.3351066589357,68.37999023437442,1.0,800,1.79,high strength,2,40.91580502215657,
0,788.3539795875549,2601.830114746094,22.839987792968714,1.0,800,1.79,high strength,5,35.605044271532066,
0,923.4821200370789,3090.7642883300787,173.54995117187536,1.0,800,1.79,high strength,1,36.725547060374375,
0,931.9151043891907,3091.804103088379,30.34002929687267,1.0,800,1.79,high strength,5,36.440677966101696,
0,706.7089676856995,2301.065812683106,93.13000244140858,1.0,800,1.79,high strength,2,53.024075161479736,
0,834.3456983566284,2451.8228378295903,5.370036621093277,1.0,800,1.79,high strength,30,24.599434495758715,
0,744.9542284011841,2304.6165328979496,110.48000976562435,1.0,800,1.79,high strength,1,43.70161857846587,
0,920.397698879242,2985.503733825684,22.839978027343022,1.0,800,1.79,high strength,7,38.54033290653009,
0,719.0775275230408,2302.098799133301,69.65000976562442,1.0,800,1.79,high strength,2,35.17017828200973,
0,824.5168924331665,2645.9904220581057,57.32001220703387,1.0,800,1.79,high strength,2,44.559944559944554,
0,435.4782700538635,1369.8263427734378,78.1000122070327,1.0,800,1.79,high strength,2,35.708545405839814,
0,949.4205117225647,3036.1031356811527,5.249990234374309,1.0,800,1.79,high strength,30,35.17017828200973,
0,980.2225232124329,3303.68814239502,4.260000000000218,1.0,800,1.79,high strength,50,22.254616132167143,
0,938.0000829696655,2311.3328567504886,2.34002685546875,1.0,800,1.79,high strength,100,42.19653179190751,
0,833.417534828186,2696.539294433594,11.410004882811336,1.0,800,1.79,high strength,15,41.40625,
0,733.6997985839844,2351.575900268555,146.73000244140712,1.0,800,1.79,high strength,1,38.853503184713375,
0,792.3482656478882,2589.712326049805,113.94997070312456,1.0,800,1.79,high strength,1,41.2484700122399,
0,739.5718693733215,2369.00747833252,49.459985351561045,1.0,800,1.79,high strength,3,40.37267080745342,
0,778.6504030227661,2477.1938262939457,14.040009765625655,1.0,800,1.79,high strength,10,36.57505285412262,
0,894.7423696517944,2922.006204223633,31.06999999999971,1.0,800,1.79,high strength,5,35.84603047313553,
0,720.0188636779785,1617.2675674438478,32.29999023437449,1.0,800,1.79,high strength,5,44.482997918112424,
0,797.5229620933533,2253.748232269287,8.520000000000437,1.0,800,1.79,high strength,20,36.925098554533506,
0,391.32845401763916,1269.9040229797365,151.56000976562427,1.0,800,1.79,high strength,1,38.303341902313626,
0,712.7063274383545,2405.2281021118165,15.829987792969405,1.0,800,1.79,high strength,10,38.97787948131198,
0,938.5092854499817,3077.03638458252,2.1600341796875,1.0,800,1.79,high strength,100,22.50565062964158,
0,740.0423884391785,2476.368966674805,108.99996826171991,1.0,800,1.79,high strength,1,45.23423772904639,
0,1002.6202201843262,2547.7045745849614,8.42998291015465,1.0,800,1.79,high strength,20,40.16454749439043,
0,555.5835366249084,1793.6378494262697,21.760031738281214,1.0,800,1.79,high strength,7,38.65030674846626,
0,591.6616916656494,1919.5269958496096,40.44004638671686,1.0,800,1.79,high strength,3,44.23791821561338,
0,837.5518321990967,2816.8316864013677,2.1799829101546493,1.0,800,1.79,high strength,100,34.2645850451931,
0,812.3056888580322,2709.2071716308596,24.699963378906432,1.0,800,1.79,high strength,5,42.16867469879518,
0,934.3090653419495,3203.1262832641605,87.37001220703132,1.0,800,1.79,high strength,2,36.85872138910813,
0,442.91526079177856,1277.809564971924,18.690024414062464,1.0,800,1.79,high strength,10,37.33681462140992,
1,442.91526079177856,1277.809564971924,18.690024414062464,1.0,800,1.79,high strength,10,37.33681462140992,
0,918.8073873519897,2894.258418273926,3.5999755859375,1.0,800,1.79,high strength,50,41.477688368690565,
0,837.5992774963379,2617.1913497924807,24.089978027343477,1.0,800,1.79,high strength,5,41.2484700122399,
0,959.8971605300903,3204.9819442749026,43.530002441406396,1.0,800,1.79,high strength,5,44.16007445323407,
0,813.9826059341431,2648.0689590454103,30.72003417968881,1.0,800,1.79,high strength,5,40.95940959409594,
0,892.1559453010559,3019.260704040528,7.840017089843968,1.0,800,1.79,high strength,20,38.93129770992366,
0,710.2371454238892,2225.6095939636234,33.16997558593721,1.0,800,1.79,high strength,5,35.483870967741936,
0,384.2501640319824,1278.541149902344,22.399985351563373,1.0,800,1.79,high strength,7,38.837920489296636,
0,679.76975440979,2063.5224937438966,79.1100219726577,1.0,800,1.79,high strength,2,38.7911247130834,
0,928.2811284065247,3181.722814941407,11.239970703125437,1.0,800,1.79,high strength,15,42.05697730564944,
0,954.1864991188049,3019.4191207885747,11.920024414062937,1.0,800,1.79,high strength,15,92.94387440096433,
0,734.441339969635,2373.637890625,7.610026855469187,1.0,800,1.79,high strength,20,44.19902348291095,
0,804.2796850204468,2651.850476074219,31.05005126953256,1.0,800,1.79,high strength,5,38.319198149575946,
0,871.317446231842,2896.194380187989,33.26000244140596,1.0,800,1.79,high strength,5,40.91580502215657,
0,666.3987636566162,2217.4016944885257,137.41000488281315,1.0,800,1.79,high strength,1,35.8974358974359,
0,1011.3394260406494,3461.8803756713874,4.200002441406468,1.0,800,1.79,high strength,50,38.17619783616692,
0,713.5180830955505,2329.7589096069337,26.609997558593022,1.0,800,1.79,high strength,5,39.577039274924466,
0,801.575779914856,2633.775671386719,5.009999999999309,1.0,800,1.79,high strength,30,27.862939585211905,
0,899.45387840271,2968.8533142089846,16.810019531250873,1.0,800,1.79,high strength,10,37.451133698201716,
0,932.3748350143433,3169.5326461791997,91.55999511718801,1.0,800,1.79,high strength,2,43.127962085308056,
0,902.1909236907959,3075.0264038085943,18.029999999998836,1.0,800,1.79,high strength,10,44.14707935769141,
0,405.3616523742676,1229.4116096496584,31.50000244140392,1.0,800,1.79,high strength,5,41.391941391941394,
1,405.3616523742676,1229.4116096496584,31.50000244140392,1.0,800,1.79,high strength,5,41.391941391941394,
0,893.5714960098267,3079.710623168946,11.169963378906687,1.0,800,1.79,high strength,15,41.363303200586365,
0,749.367892742157,2486.834851074219,112.45003173828081,1.0,800,1.79,high strength,1,46.20040349697378,
0,1263.0726099014282,2826.8329727172854,22.149975585936772,1.0,800,1.79,high strength,10,43.899018232819074,
0,1022.8147506713867,3474.46003112793,177.85000000000036,1.0,800,1.79,high strength,1,38.60322333077513,
0,908.0245494842529,2107.7702033996584,9.030009765625437,1.0,800,1.79,high strength,20,45.00458295142071,
0,969.4695472717285,3175.6682907104496,18.339997558592586,1.0,800,1.79,high strength,10,38.39835728952772,
0,708.2850337028503,2341.987043762207,23.380017089843932,1.0,800,1.79,high strength,7,40.313354886844074,
0,1056.6152334213257,2835.6027053833013,25.399975585936772,1.0,800,1.79,high strength,7,33.6283185840708,
0,692.6209926605225,2291.078592681885,97.22001953124891,1.0,800,1.79,high strength,1,37.35317149569303,
0,461.55834197998047,1214.8690887451173,96.36003417968823,1.0,800,1.79,high strength,2,40.95940959409594,
1,461.55834197998047,1214.8690887451173,96.36003417968823,1.0,800,1.79,high strength,2,40.95940959409594,
0,853.0302047729492,2812.4937988281254,3.4600122070314683,1.0,800,1.79,high strength,50,42.182606600819085,
0,979.4898629188538,3247.1431961059575,9.699992675781687,1.0,800,1.79,high strength,20,39.72877950778503,
0,850.9520888328552,2829.788810729981,75.74997558593714,1.0,800,1.79,high strength,2,46.5954606141522,
0,629.9216151237488,2317.2707534790043,21.110007324219623,1.0,800,1.79,high strength,7,23.322683706070293,
0,954.9437761306763,2400.35514831543,6.400004882812937,1.0,800,1.79,high strength,30,35.81171436212891,
0,811.7281794548035,2669.8564514160157,113.73000000000138,1.0,800,1.79,high strength,1,40.608760207869345,
0,986.6500496864319,2338.08452911377,9.070048828125437,1.0,800,1.79,high strength,20,29.63940193491645,
0,843.3172106742859,2674.0285476684576,80.9499780273436,1.0,800,1.79,high strength,2,33.2220367278798,
0,943.942129611969,2900.130763244629,175.02004394531286,1.0,800,1.79,high strength,1,33.44425956738769,
0,967.8640365600586,3285.687902832032,29.720034179687445,1.0,800,1.79,high strength,5,41.26284875183554,
0,802.7869462966919,2658.992340087891,21.230002441403485,1.0,800,1.79,high strength,7,32.885906040268466,
0,740.7898902893066,1581.099385070801,5.579997558594187,1.0,800,1.79,high strength,30,43.15490288962577,
0,863.9165759086609,2960.3427841186526,20.890026855468022,1.0,800,1.79,high strength,7,32.126696832579185,
0,1017.6992416381836,3407.5152984619144,18.349997558594623,1.0,800,1.79,high strength,10,45.66447815259225,
0,887.9736661911011,2979.363446044922,6.179982910156468,1.0,800,1.79,high strength,30,37.66233766233766,
0,714.3996953964233,2387.0374893188477,57.57002197265683,1.0,800,1.79,high strength,3,45.67677682209145,
0,883.2424879074097,2955.4318649291995,25.819958496093932,1.0,800,1.79,high strength,7,43.529411764705884,
0,774.9423384666443,2616.2960220336918,133.15996337890465,1.0,800,1.79,high strength,1,39.24050632911393,
0,372.34434485435486,1050.1147148132325,11.860026855468277,1.0,800,1.79,high strength,15,42.74809160305343,
0,900.2955555915833,2975.1927154541017,3.42999267578125,1.0,800,1.79,high strength,50,42.182606600819085,
0,779.7108292579651,2603.359655761719,3.26995849609375,1.0,800,1.79,high strength,50,42.21045027690826,
0,628.0040144920349,1395.5183982849123,5.200002441406468,1.0,800,1.79,high strength,30,42.30769230769231,
0,799.7801303863525,2616.132962036133,1.78997802734375,1.0,800,1.79,high strength,100,37.92033109156751,
0,814.0000104904175,2694.2408859252932,144.94997314453212,1.0,800,1.79,high strength,1,35.431799838579494,
0,788.3610129356384,2608.2246887207034,14.769990234373836,1.0,800,1.79,high strength,10,36.925098554533506,
0,945.6087350845337,3127.1613555908207,4.240041503906468,1.0,800,1.79,high strength,50,35.7429718875502,
0,1128.7065744400024,2202.1626861572267,102.70000000000073,1.0,800,1.79,high strength,2,52.009598080383924,
0,938.3786916732788,2144.489566802979,5.359975585937718,1.0,800,1.79,high strength,30,36.94167104571729,
0,432.598352432251,1335.3727485656739,92.18994873046904,1.0,800,1.79,high strength,2,42.84353417480352,
1,432.598352432251,1335.3727485656739,92.18994873046904,1.0,800,1.79,high strength,2,42.84353417480352,
0,881.1296224594116,2971.745785522461,10.949982910155086,1.0,800,1.79,high strength,15,27.797833935018048,
0,804.9899339675903,2691.4541168212895,38.36002929687311,1.0,800,1.79,high strength,3,30.13100436681222,
0,709.1954946517944,2343.483808898926,72.29001464843896,1.0,800,1.79,high strength,2,40.134696931903214,
0,959.4621658325195,3133.930393981934,5.869985351562718,1.0,800,1.79,high strength,30,38.17619783616692,
0,895.900309085846,2858.3213058471683,36.74003417968561,1.0,800,1.79,high strength,5,31.034482758620683,
0,841.1620855331421,2808.22173614502,5.390004882811809,1.0,800,1.79,high strength,30,31.487296602911798,
0,947.3243355751038,3159.2800781250003,4.020009765625218,1.0,800,1.79,high strength,50,36.22110018602179,
0,598.6682176589966,1953.0257194519045,4.990041503906468,1.0,800,1.79,high strength,30,39.45509586276488,
0,786.7355942726135,2673.651078796387,8.420024414061118,1.0,800,1.79,high strength,20,38.25572420890146,
0,712.738573551178,2353.0789474487306,17.839997558596224,1.0,800,1.79,high strength,7,45.811695642357186,
0,700.5501389503479,2305.192022705078,10.659953613281687,1.0,800,1.79,high strength,15,43.75439418795406,
0,873.5247254371643,2883.3028076171877,158.77001220702914,1.0,800,1.79,high strength,1,60.92478020188864,
0,937.7791285514832,3190.2781387329105,17.389985351564974,1.0,800,1.79,high strength,10,39.34799090219863,
0,969.7080254554749,0.050074264872819185,184.05995117187558,1.0,800,1.79,high strength,,26.86474132557656,0.5
0,802.1339178085327,1.2344985930124917,72.28001464843692,1.0,750,1.82,high modulus fiber,1,49.7472132545532,
0,1394.8400020599365,0.8023684099316597,88.96998779296882,1.0,800,1.79,high strength,,52.167414050822124,1.25
1,1394.8400020599365,0.8232519552111626,89.18000000000029,1.0,800,1.79,high strength,,52.167414050822124,1.25
2,1394.8400020599365,0.7604625150561333,89.39997070312529,1.0,800,1.79,high strength,,52.167414050822124,1.25
3,1394.8400020599365,0.7187501415610313,89.50000732421904,1.0,800,1.79,high strength,,52.167414050822124,1.25
4,1394.8400020599365,0.701206348836422,89.60999267578154,1.0,800,1.79,high strength,,52.167414050822124,1.25
5,1394.8400020599365,0.7221726402640343,89.71997802734404,1.0,800,1.79,high strength,,52.167414050822124,1.25
6,1394.8400020599365,0.6803439259529114,89.82996337890654,1.0,800,1.79,high strength,,52.167414050822124,1.25
7,1394.8400020599365,0.6873475760221481,89.93000000000029,1.0,800,1.79,high strength,,52.167414050822124,1.25
8,1394.8400020599365,0.655971497297287,90.03998535156279,1.0,800,1.79,high strength,,52.167414050822124,1.25
9,1394.8400020599365,0.6037006080150604,90.14997070312529,1.0,800,1.79,high strength,,52.167414050822124,1.25
10,1394.8400020599365,0.631575733423233,90.25000732421904,1.0,800,1.79,high strength,,52.167414050822124,1.25
11,1394.8400020599365,0.5583793222904205,90.35999267578154,1.0,800,1.79,high strength,,52.167414050822124,1.25
12,1394.8400020599365,0.5304767712950706,90.46997802734404,1.0,800,1.79,high strength,,52.167414050822124,1.25
13,1394.8400020599365,0.5791908502578735,90.57996337890654,1.0,800,1.79,high strength,,52.167414050822124,1.25
14,1394.8400020599365,0.5513988733291626,90.68000000000029,1.0,800,1.79,high strength,,52.167414050822124,1.25
15,1394.8400020599365,0.5548784360289574,90.78998535156279,1.0,800,1.79,high strength,,52.167414050822124,1.25
16,1394.8400020599365,0.4956141225993633,90.89997070312529,1.0,800,1.79,high strength,,52.167414050822124,1.25
17,1394.8400020599365,0.5340215787291527,91.00000732421904,1.0,800,1.79,high strength,,52.167414050822124,1.25
18,1394.8400020599365,0.5304861590266228,91.10999267578154,1.0,800,1.79,high strength,,52.167414050822124,1.25
19,1394.8400020599365,0.48516420274972916,91.21997802734404,1.0,800,1.79,high strength,,52.167414050822124,1.25
20,1394.8400020599365,0.4747040569782257,91.32996337890654,1.0,800,1.79,high strength,,52.167414050822124,1.25
21,1394.8400020599365,0.41551266610622406,91.43000000000029,1.0,800,1.79,high strength,,52.167414050822124,1.25
22,1394.8400020599365,0.3736787885427475,91.53998535156279,1.0,800,1.79,high strength,,52.167414050822124,1.25
23,1394.8400020599365,0.3631456531584263,91.64997070312529,1.0,800,1.79,high strength,,52.167414050822124,1.25
24,1394.8400020599365,0.3631971515715122,91.75000732421904,1.0,800,1.79,high strength,,52.167414050822124,1.25
25,1394.8400020599365,0.40152135863900185,91.85999267578154,1.0,800,1.79,high strength,,52.167414050822124,1.25
